EmpID,FirstName,LastName,FullName,ADEmail,StartDate,ExitDate,EmployeeStatus,IsActive,AttritionFlag,TenureDays,SameDayTermination,Age,Title,BusinessUnit,DepartmentType,Division,EmployeeType,PayZone,TerminationType,DOB,GenderCode,RaceDesc,LocationCode
1699,Trevon,Briggs,Trevon_Briggs,trevon.briggs@bilearner.com,2024-02-03,2024-11-19,Voluntarily Terminated,False,1,290,False,32.4,Senior BI Developer,PL,Admin Offices,Executive,Contract,Zone C,Voluntary,1993-06-17,Male,Hispanic,64233
1700,Gretchen,Weeks,Gretchen_Weeks,gretchen.weeks@bilearner.com,2020-12-20,,Active,True,0,1802,False,67.6,Senior BI Developer,BPC,IT/IS,Engineers,Contract,Zone C,Unk,1958-04-08,Male,Asian,61270
1702,Alison,Pugh,Alison_Pugh,alison.pugh@bilearner.com,2024-08-12,,Active,True,0,471,False,36.2,Sales Manager,SVG,IT/IS,Project Management - Con,Contract,Zone A,Unk,1989-09-08,Female,Other,49479
1703,Kadence,Sandoval,Kadence_Sandoval,kadence.sandoval@bilearner.com,2021-01-03,,Active,True,0,1788,False,47.8,Sales Manager,EW,Sales,Aerial,Full-Time,Zone B,Unk,1978-02-23,Female,Other,26140
1704,Mckenzie,Kim,Mckenzie_Kim,mckenzie.kim@bilearner.com,2023-02-26,,Active,True,0,1004,False,31.4,CIO,CCDR,IT/IS,Project Management - Con,Part-Time,Zone C,Unk,1994-06-21,Female,Hispanic,59091
1705,Randall,Miller,Randall_Miller,randall.miller@bilearner.com,2021-01-04,,Active,True,0,1787,False,67.5,BI Director,EW,IT/IS,Project Management - Con,Part-Time,Zone B,Unk,1958-05-16,Female,Hispanic,50425
1706,Lailah,Hughes,Lailah_Hughes,lailah.hughes@bilearner.com,2023-03-02,2025-05-25,Terminated for Cause,False,1,815,False,35.6,BI Developer,NEL,IT/IS,Aerial,Contract,Zone A,Involuntary,1990-04-03,Female,Hispanic,81407
1707,Quentin,Calderon,Quentin_Calderon,quentin.calderon@bilearner.com,2023-12-24,2025-10-20,Voluntarily Terminated,False,1,666,False,31.7,BI Developer,PL,IT/IS,Wireline Construction,Part-Time,Zone C,Voluntary,1994-03-20,Male,Asian,93935
1708,Molly,Fischer,Molly_Fischer,molly.fischer@bilearner.com,2022-12-10,2023-08-22,Terminated for Cause,False,1,255,False,35.5,BI Developer,PYZ,IT/IS,Splicing,Full-Time,Zone A,Involuntary,1990-05-12,Male,Asian,65055
1709,Anaya,Stanton,Anaya_Stanton,anaya.stanton@bilearner.com,2024-08-25,2025-02-17,Terminated for Cause,False,1,176,False,63.7,Area Sales Manager,SVG,IT/IS,General - Sga,Full-Time,Zone C,Involuntary,1962-03-22,Male,Black,55354
1710,Jaden,Houston,Jaden_Houston,jaden.houston@bilearner.com,2021-05-15,2022-03-09,Voluntarily Terminated,False,1,298,False,54.5,Senior BI Developer,PL,Admin Offices,Field Operations,Part-Time,Zone A,Resignation,1971-05-24,Male,Black,46239
1711,Lance,Bailey,Lance_Bailey,lance.bailey@bilearner.com,2020-12-28,2025-05-01,Voluntarily Terminated,False,1,1585,False,40.6,Senior BI Developer,BPC,IT/IS,General - Con,Full-Time,Zone A,Voluntary,1985-04-21,Male,Other,43594
1712,Quintin,Hicks,Quintin_Hicks,quintin.hicks@bilearner.com,2021-03-12,,Active,True,0,1720,False,53.7,Senior BI Developer,CCDR,IT/IS,Engineers,Full-Time,Zone A,Unk,1972-02-29,Female,Black,72035
1713,Mauricio,Meyers,Mauricio_Meyers,mauricio.meyers@bilearner.com,2024-03-01,,Active,True,0,635,False,35.2,Sales Manager,SVG,IT/IS,General - Con,Contract,Zone B,Unk,1990-08-29,Female,Asian,1218
1714,Tess,Reilly,Tess_Reilly,tess.reilly@bilearner.com,2024-04-12,,Active,True,0,593,False,25.6,Sales Manager,EW,Sales,Field Operations,Full-Time,Zone B,Unk,2000-04-20,Female,White,5062
1715,Reece,Callahan,Reece_Callahan,reece.callahan@bilearner.com,2023-01-27,2024-12-28,Terminated for Cause,False,1,701,False,59.9,CIO,WBL,IT/IS,Aerial,Full-Time,Zone B,Involuntary,1966-01-10,Female,White,86362
1716,Tyrell,Fuentes,Tyrell_Fuentes,tyrell.fuentes@bilearner.com,2023-02-02,2024-09-21,Terminated for Cause,False,1,597,False,64.7,BI Director,NEL,IT/IS,General - Con,Contract,Zone C,Involuntary,1961-03-19,Female,Asian,21457
1717,Benjamin,Kaufman,Benjamin_Kaufman,benjamin.kaufman@bilearner.com,2023-07-24,2025-05-28,Retired,False,1,674,False,66.0,BI Developer,BPC,IT/IS,General - Con,Part-Time,Zone B,Retirement,1959-11-26,Male,Asian,49370
1718,Ayla,Mcgrath,Ayla_Mcgrath,ayla.mcgrath@bilearner.com,2022-09-29,2025-11-03,Terminated for Cause,False,1,1131,False,24.9,BI Developer,CCDR,IT/IS,Field Operations,Full-Time,Zone B,Involuntary,2001-01-04,Male,Other,17318
1719,Katelyn,Stevens,Katelyn_Stevens,katelyn.stevens@bilearner.com,2023-10-15,,Active,True,0,773,False,32.5,BI Developer,SVG,IT/IS,Field Operations,Contract,Zone B,Unk,1993-05-10,Male,Hispanic,93155
1720,Jaiden,Christian,Jaiden_Christian,jaiden.christian@bilearner.com,2025-09-20,,Active,True,0,67,False,60.7,Senior BI Developer,MSC,IT/IS,Field Operations,Part-Time,Zone C,Unk,1965-03-08,Male,Other,32840
1721,Elliott,Odonnell,Elliott_Odonnell,elliott.odonnell@bilearner.com,2021-12-22,2025-02-10,Retired,False,1,1146,False,27.0,Senior BI Developer,NEL,IT/IS,Finance & Accounting,Full-Time,Zone B,Retirement,1998-11-25,Male,White,46552
1722,Ronnie,Dillon,Ronnie_Dillon,ronnie.dillon@bilearner.com,2024-05-22,,Active,True,0,553,False,57.8,Senior BI Developer,PL,IT/IS,Wireless,Full-Time,Zone B,Unk,1968-01-30,Female,Hispanic,26893
1723,Gideon,Saunders,Gideon_Saunders,gideon.saunders@bilearner.com,2022-10-01,2024-09-26,Retired,False,1,726,False,56.6,Sales Manager,PYZ,Sales,General - Eng,Full-Time,Zone B,Retirement,1969-04-07,Female,Black,34649
1724,Valerie,Davis,Valerie_Davis,valerie.davis@bilearner.com,2023-08-13,2024-03-11,Retired,False,1,211,False,68.1,CIO,TNS,IT/IS,Yard (Material Handling),Part-Time,Zone C,Retirement,1957-10-20,Female,Other,46050
1726,Alden,Powers,Alden_Powers,alden.powers@bilearner.com,2021-10-04,,Active,True,0,1514,False,44.8,BI Developer,NEL,IT/IS,Wireline Construction,Contract,Zone B,Unk,1981-01-21,Male,Asian,71994
1727,Haylie,Arnold,Haylie_Arnold,haylie.arnold@bilearner.com,2021-08-31,2024-08-31,Terminated for Cause,False,1,1096,False,29.8,BI Developer,MSC,IT/IS,General - Con,Full-Time,Zone B,Involuntary,1996-02-16,Male,Hispanic,50024
1728,James,Cockel,James_Cockel,james.cockel@bilearner.com,2022-06-13,,Active,True,0,1262,False,53.9,Production Technician I,WBL,Production,General - Con,Full-Time,Zone C,Unk,1972-01-11,Male,White,2452
1730,Kristen,Squatrito,Kristen_Squatrito,kristen.squatrito@bilearner.com,2025-07-30,,Active,True,0,119,False,49.5,Production Technician I,EW,Production,General - Eng,Full-Time,Zone B,Unk,1976-06-10,Female,White,2359
1732,May,Roberson,May_Roberson,may.roberson@bilearner.com,2023-10-02,2024-03-13,Voluntarily Terminated,False,1,163,False,64.6,Production Technician II,WBL,Production,Fielders,Contract,Zone B,Voluntary,1961-04-13,Female,Hispanic,1902
1737,Colleen,Zima,Colleen_Zima,colleen.zima@bilearner.com,2021-01-27,,Active,True,0,1764,False,42.7,Production Technician I,TNS,Production,General - Eng,Contract,Zone C,Unk,1983-02-26,Female,Hispanic,1730
1738,Phil,Close,Phil_Close,phil.close@bilearner.com,2025-08-30,2025-10-05,Voluntarily Terminated,False,1,36,False,42.0,Production Technician II,CCDR,Production,General - Eng,Contract,Zone A,Voluntary,1983-11-17,Male,White,2169
1739,Hang T,Wolk,Hang T_Wolk,hang t.wolk@bilearner.com,2021-10-15,2025-08-01,Terminated for Cause,False,1,1386,False,43.9,Production Technician II,CCDR,Production,Aerial,Contract,Zone B,Involuntary,1982-01-11,Female,Hispanic,2302
1740,Lei-Ming,Nguyen,Lei-Ming_Nguyen,lei-ming.nguyen@bilearner.com,2022-06-17,2023-11-02,Voluntarily Terminated,False,1,503,False,62.7,Production Technician I,NEL,Production,General - Con,Contract,Zone B,Voluntary,1963-04-03,Female,Other,2132
1741,Denisa S,Dobrin,Denisa S_Dobrin,denisa s.dobrin@bilearner.com,2024-12-16,,Active,True,0,345,False,44.9,Production Technician I,MSC,Production,General - Eng,Contract,Zone A,Unk,1981-01-11,Female,Asian,2125
1742,Maryellen,Jackson,Maryellen_Jackson,maryellen.jackson@bilearner.com,2023-04-04,,Active,True,0,967,False,54.7,Production Technician I,TNS,Production,Wireline Construction,Part-Time,Zone B,Unk,1971-03-02,Female,Asian,2081
1743,David,Gordon,David_Gordon,david.gordon@bilearner.com,2021-02-28,,Active,True,0,1732,False,24.5,Production Technician I,SVG,Production,Splicing,Full-Time,Zone C,Unk,2001-06-03,Male,Black,2169
1745,Lindsey,Langford,Lindsey_Langford,lindsey.langford@bilearner.com,2024-05-05,,Active,True,0,570,False,36.2,Production Technician II,EW,Production,Aerial,Contract,Zone C,Unk,1989-09-26,Female,Other,2090
1746,Brad,Pitt,Brad_Pitt,brad.pitt@bilearner.com,2022-07-23,2024-04-07,Voluntarily Terminated,False,1,624,False,63.6,Production Technician I,WBL,Production,General - Sga,Full-Time,Zone A,Voluntary,1962-04-06,Male,Hispanic,2451
1747,Susan,Good,Susan_Good,susan.good@bilearner.com,2025-09-23,2025-10-10,Voluntarily Terminated,False,1,17,False,33.3,Production Technician II,PL,Production,Field Operations,Full-Time,Zone A,Resignation,1992-08-02,Female,White,1886
1748,Ashley,Rose,Ashley_Rose,ashley.rose@bilearner.com,2024-04-13,2024-10-05,Retired,False,1,175,False,52.9,Production Technician I,PYZ,Production,Underground,Part-Time,Zone A,Retirement,1973-01-09,Female,White,1886
1749,Kaeden,Gonzales,Kaeden_Gonzales,kaeden.gonzales@bilearner.com,2023-02-26,,Active,True,0,1004,False,61.8,Production Technician I,PYZ,Production,Field Operations,Contract,Zone B,Unk,1964-02-03,Female,Hispanic,70227
1750,Alissa,Frey,Alissa_Frey,alissa.frey@bilearner.com,2021-03-07,,Active,True,0,1725,False,48.6,Production Technician I,WBL,Production,Field Operations,Full-Time,Zone C,Unk,1977-04-11,Female,Other,3204
1751,Presley,Steele,Presley_Steele,presley.steele@bilearner.com,2025-07-19,,Active,True,0,130,False,24.5,Production Technician I,NEL,Production,General - Con,Contract,Zone C,Unk,2001-05-29,Female,Hispanic,81228
1752,Boston,Avila,Boston_Avila,boston.avila@bilearner.com,2024-06-05,2024-07-08,Voluntarily Terminated,False,1,33,False,43.1,Production Technician I,PL,Production,General - Con,Part-Time,Zone B,Resignation,1982-11-04,Male,White,56894
1754,Felix,Fritz,Felix_Fritz,felix.fritz@bilearner.com,2024-12-13,,Active,True,0,348,False,34.0,Production Technician I,CCDR,Production,Project Management - Con,Part-Time,Zone C,Unk,1991-11-18,Male,Asian,61961
1755,Amira,Mcmillan,Amira_Mcmillan,amira.mcmillan@bilearner.com,2021-04-02,,Active,True,0,1699,False,31.1,Production Technician I,SVG,Production,General - Con,Part-Time,Zone B,Unk,1994-10-05,Male,Other,45449
1756,Annabelle,Graham,Annabelle_Graham,annabelle.graham@bilearner.com,2024-09-06,,Active,True,0,446,False,64.7,Production Technician I,EW,Production,Splicing,Part-Time,Zone A,Unk,1961-03-25,Male,Black,32636
1757,Leia,Mccann,Leia_Mccann,leia.mccann@bilearner.com,2022-04-09,,Active,True,0,1327,False,40.8,Production Technician I,MSC,Production,Finance & Accounting,Full-Time,Zone A,Unk,1985-02-01,Female,White,74346
1758,Henry,Gray,Henry_Gray,henry.gray@bilearner.com,2021-04-03,,Active,True,0,1698,False,67.5,Production Technician I,TNS,Production,Splicing,Part-Time,Zone B,Unk,1958-05-22,Male,White,61791
1760,Janessa,Mcconnell,Janessa_Mcconnell,janessa.mcconnell@bilearner.com,2022-05-08,2022-08-04,Voluntarily Terminated,False,1,88,False,32.3,Production Technician I,WBL,Production,General - Con,Part-Time,Zone C,Voluntary,1993-08-20,Male,Hispanic,93320
1761,Samson,Ellis,Samson_Ellis,samson.ellis@bilearner.com,2024-01-29,2024-11-02,Voluntarily Terminated,False,1,278,False,64.5,Production Technician I,NEL,Production,Field Operations,Contract,Zone C,Voluntary,1961-05-16,Female,Other,97689
1762,Lauren,Kent,Lauren_Kent,lauren.kent@bilearner.com,2025-10-04,2025-10-12,Voluntarily Terminated,False,1,8,False,24.8,Production Technician I,PL,Production,Wireless,Contract,Zone B,Voluntary,2001-02-19,Female,White,37569
1765,Haiden,Coffey,Haiden_Coffey,haiden.coffey@bilearner.com,2022-01-17,,Active,True,0,1409,False,34.2,Production Technician II,BPC,Production,Project Management - Con,Contract,Zone C,Unk,1991-09-07,Female,Asian,5819
1766,Kasey,Alexander,Kasey_Alexander,kasey.alexander@bilearner.com,2021-09-22,2023-08-01,Voluntarily Terminated,False,1,678,False,68.4,Production Technician I,PYZ,Production,Field Operations,Contract,Zone B,Resignation,1957-07-15,Female,Asian,75004
1767,Kenneth,Peters,Kenneth_Peters,kenneth.peters@bilearner.com,2025-05-10,2025-08-01,Retired,False,1,83,False,29.9,Production Technician I,WBL,Production,General - Con,Contract,Zone A,Retirement,1995-12-31,Female,White,39000
1768,Lucia,Hudson,Lucia_Hudson,lucia.hudson@bilearner.com,2025-01-13,2025-08-02,Voluntarily Terminated,False,1,201,False,48.7,Production Technician I,NEL,Production,Aerial,Contract,Zone C,Voluntary,1977-02-26,Female,Black,73245
1769,Rashad,Randall,Rashad_Randall,rashad.randall@bilearner.com,2025-06-07,2025-07-27,Voluntarily Terminated,False,1,50,False,51.6,Production Technician I,PL,Production,Engineers,Contract,Zone B,Resignation,1974-04-29,Male,Hispanic,83360
1770,Hayley,York,Hayley_York,hayley.york@bilearner.com,2020-12-12,,Active,True,0,1810,False,54.7,Production Technician I,BPC,Production,General - Sga,Part-Time,Zone A,Unk,1971-03-05,Male,Hispanic,2072
1774,Regina,Garcia,Regina_Garcia,regina.garcia@bilearner.com,2021-12-14,2025-05-06,Terminated for Cause,False,1,1239,False,36.2,Production Technician I,MSC,Production,Field Operations,Full-Time,Zone B,Involuntary,1989-09-24,Female,Asian,96290
1775,Julie,Cochran,Julie_Cochran,julie.cochran@bilearner.com,2021-01-06,2022-03-12,Terminated for Cause,False,1,430,False,28.5,Production Technician I,TNS,Production,Engineers,Contract,Zone A,Involuntary,1997-05-11,Male,Black,23434
1777,Amare,Hartman,Amare_Hartman,amare.hartman@bilearner.com,2021-10-05,2023-08-26,Terminated for Cause,False,1,690,False,63.6,Production Technician I,WBL,Production,Splicing,Full-Time,Zone B,Involuntary,1962-04-25,Female,Hispanic,64893
1779,Yael,Hodge,Yael_Hodge,yael.hodge@bilearner.com,2025-10-15,,Active,True,0,42,False,64.6,Production Technician I,PL,Production,Project Management - Con,Full-Time,Zone A,Unk,1961-05-04,Female,Other,85791
1780,Colton,Booker,Colton_Booker,colton.booker@bilearner.com,2025-03-10,2025-05-11,Retired,False,1,62,False,32.4,Production Technician I,BPC,Production,Field Operations,Contract,Zone C,Retirement,1993-07-11,Female,Hispanic,17208
1781,Abril,Cunningham,Abril_Cunningham,abril.cunningham@bilearner.com,2021-08-02,,Active,True,0,1577,False,42.0,Production Technician I,CCDR,Production,General - Sga,Contract,Zone A,Unk,1983-12-11,Female,White,88454
1783,Destiney,Pearson,Destiney_Pearson,destiney.pearson@bilearner.com,2023-09-09,,Active,True,0,809,False,44.0,Production Technician I,PYZ,Production,General - Con,Part-Time,Zone C,Unk,1981-12-07,Female,White,27170
1784,Trystan,Ramos,Trystan_Ramos,trystan.ramos@bilearner.com,2025-11-02,2025-11-02,Retired,False,1,0,True,54.7,Production Technician I,WBL,Production,General - Con,Part-Time,Zone A,Retirement,1971-03-30,Female,Other,14325
1786,Tara,Hoover,Tara_Hoover,tara.hoover@bilearner.com,2024-06-30,2024-09-14,Voluntarily Terminated,False,1,76,False,46.0,Production Technician I,PL,Production,Field Operations,Full-Time,Zone A,Resignation,1979-11-10,Male,Hispanic,67173
1787,Layla,Gutierrez,Layla_Gutierrez,layla.gutierrez@bilearner.com,2021-07-06,2022-11-15,Voluntarily Terminated,False,1,497,False,69.4,Production Technician I,BPC,Production,Engineers,Contract,Zone B,Voluntary,1956-07-10,Male,Hispanic,76007
1788,Jakayla,Hall,Jakayla_Hall,jakayla.hall@bilearner.com,2022-10-11,,Active,True,0,1142,False,49.8,Production Technician I,CCDR,Production,Field Operations,Contract,Zone C,Unk,1976-02-08,Male,Other,50833
1789,Jayson,Ferguson,Jayson_Ferguson,jayson.ferguson@bilearner.com,2025-07-22,,Active,True,0,127,False,62.8,Production Technician I,SVG,Production,Engineers,Contract,Zone C,Unk,1963-02-17,Male,Other,54218
1790,Nick,Daniels,Nick_Daniels,nick.daniels@bilearner.com,2025-03-02,2025-07-08,Voluntarily Terminated,False,1,128,False,69.7,Production Technician I,EW,Production,Aerial,Part-Time,Zone B,Resignation,1956-03-09,Female,Asian,54589
1791,Marvin,Abbott,Marvin_Abbott,marvin.abbott@bilearner.com,2023-06-06,2025-07-26,Voluntarily Terminated,False,1,781,False,44.3,Production Technician I,MSC,Production,Wireline Construction,Contract,Zone A,Resignation,1981-08-02,Female,Hispanic,9310
1794,Chance,Blackwell,Chance_Blackwell,chance.blackwell@bilearner.com,2023-08-26,,Active,True,0,823,False,62.3,Production Technician I,CCDR,Production,General - Sga,Contract,Zone A,Unk,1963-08-13,Female,White,95802
1795,Antonio,Mccoy,Antonio_Mccoy,antonio.mccoy@bilearner.com,2022-03-01,2022-09-08,Voluntarily Terminated,False,1,191,False,65.6,Production Technician I,EW,Production,Yard (Material Handling),Full-Time,Zone B,Voluntary,1960-04-04,Female,Asian,71561
1796,Emmett,Mercado,Emmett_Mercado,emmett.mercado@bilearner.com,2023-09-07,2025-03-13,Voluntarily Terminated,False,1,553,False,49.4,Production Technician I,MSC,Production,Wireless,Contract,Zone A,Voluntary,1976-06-26,Female,Hispanic,9967
1797,Clara,Wheeler,Clara_Wheeler,clara.wheeler@bilearner.com,2023-01-13,2025-02-09,Voluntarily Terminated,False,1,758,False,38.2,Production Technician I,NEL,Production,General - Con,Full-Time,Zone A,Voluntary,1987-09-18,Female,Hispanic,63255
1798,Kieran,Morse,Kieran_Morse,kieran.morse@bilearner.com,2025-01-30,,Active,True,0,300,False,40.0,Production Technician II,PL,Production,Splicing,Part-Time,Zone A,Unk,1985-12-07,Female,Black,34441
1799,Aliyah,Schmitt,Aliyah_Schmitt,aliyah.schmitt@bilearner.com,2024-12-04,2025-08-30,Voluntarily Terminated,False,1,269,False,36.8,Production Technician II,BPC,Production,Field Operations,Part-Time,Zone C,Voluntary,1989-02-19,Male,Black,12152
1800,Kyan,Morrison,Kyan_Morrison,kyan.morrison@bilearner.com,2022-01-18,2023-07-19,Voluntarily Terminated,False,1,547,False,49.6,Production Technician I,TNS,Production,Wireline Construction,Part-Time,Zone C,Resignation,1976-04-05,Female,Black,57065
1801,Rayan,Stephenson,Rayan_Stephenson,rayan.stephenson@bilearner.com,2023-10-25,2025-04-23,Terminated for Cause,False,1,546,False,36.3,Production Technician I,PYZ,Production,General - Con,Full-Time,Zone C,Involuntary,1989-08-06,Female,Hispanic,17441
1802,Gael,Jacobs,Gael_Jacobs,gael.jacobs@bilearner.com,2022-06-30,,Active,True,0,1245,False,43.3,Production Technician I,WBL,Production,Field Operations,Part-Time,Zone B,Unk,1982-08-13,Female,Other,1741
1803,Stephany,Neal,Stephany_Neal,stephany.neal@bilearner.com,2022-02-11,2025-11-02,Voluntarily Terminated,False,1,1360,False,43.5,Production Technician I,NEL,Production,General - Eng,Full-Time,Zone C,Resignation,1982-05-11,Female,Other,69859
1804,Trevon,Deleon,Trevon_Deleon,trevon.deleon@bilearner.com,2024-03-05,2024-06-02,Voluntarily Terminated,False,1,89,False,68.4,Production Technician I,PL,Production,Field Operations,Part-Time,Zone A,Voluntary,1957-07-20,Male,Hispanic,94462
1805,Phoenix,Pitts,Phoenix_Pitts,phoenix.pitts@bilearner.com,2021-03-17,2024-12-03,Voluntarily Terminated,False,1,1357,False,56.8,Production Technician I,BPC,Production,Aerial,Contract,Zone A,Voluntary,1969-02-03,Male,Black,50864
1807,Jeramiah,Schwartz,Jeramiah_Schwartz,jeramiah.schwartz@bilearner.com,2021-12-04,,Active,True,0,1453,False,46.0,Production Technician I,SVG,Production,Yard (Material Handling),Contract,Zone C,Unk,1979-11-13,Female,White,94163
1808,Aaden,Mercer,Aaden_Mercer,aaden.mercer@bilearner.com,2025-10-26,,Active,True,0,31,False,42.2,Production Technician I,EW,Production,Splicing,Part-Time,Zone A,Unk,1983-09-25,Female,Black,37289
1809,Nathalia,Good,Nathalia_Good,nathalia.good@bilearner.com,2025-03-19,2025-08-19,Terminated for Cause,False,1,153,False,59.0,Production Technician I,MSC,Production,Yard (Material Handling),Contract,Zone C,Involuntary,1966-11-24,Female,Other,21417
1810,Zaria,Benton,Zaria_Benton,zaria.benton@bilearner.com,2023-11-17,,Active,True,0,740,False,31.0,Production Technician I,TNS,Production,General - Con,Full-Time,Zone A,Unk,1994-11-30,Male,Black,22860
1811,Miley,Ortega,Miley_Ortega,miley.ortega@bilearner.com,2024-09-11,,Active,True,0,441,False,48.0,Production Technician I,PYZ,Production,Technology / It,Contract,Zone A,Unk,1977-12-11,Female,Black,50910
1812,Julia,Farmer,Julia_Farmer,julia.farmer@bilearner.com,2024-01-01,2025-09-18,Voluntarily Terminated,False,1,626,False,47.6,Production Technician I,WBL,Production,General - Con,Contract,Zone A,Voluntary,1978-04-29,Female,Black,78363
1813,Valentin,Lam,Valentin_Lam,valentin.lam@bilearner.com,2022-11-04,,Active,True,0,1118,False,45.9,Production Technician I,NEL,Production,Aerial,Contract,Zone C,Unk,1980-01-12,Female,Other,61521
1814,Darnell,Ritter,Darnell_Ritter,darnell.ritter@bilearner.com,2024-05-11,,Active,True,0,564,False,45.7,Production Technician I,PL,Production,Wireline Construction,Full-Time,Zone A,Unk,1980-03-08,Female,Black,43420
1815,Kierra,Lozano,Kierra_Lozano,kierra.lozano@bilearner.com,2022-09-22,,Active,True,0,1161,False,64.5,Production Technician I,BPC,Production,Project Management - Con,Contract,Zone A,Unk,1961-05-13,Female,Asian,44224
1817,Zoey,Page,Zoey_Page,zoey.page@bilearner.com,2021-08-06,2024-07-09,Voluntarily Terminated,False,1,1068,False,38.9,Production Technician II,PL,Production,Aerial,Contract,Zone A,Resignation,1987-01-07,Female,Other,41874
1818,Kendra,Velez,Kendra_Velez,kendra.velez@bilearner.com,2023-10-08,,Active,True,0,780,False,69.9,Production Technician II,BPC,Production,Yard (Material Handling),Contract,Zone C,Unk,1956-01-07,Male,Hispanic,32718
1820,Toby,Cooley,Toby_Cooley,toby.cooley@bilearner.com,2025-08-04,,Active,True,0,114,False,45.8,Production Technician I,PYZ,Production,Shop (Fleet),Full-Time,Zone C,Unk,1980-02-01,Female,Black,74525
1821,Emilie,Hood,Emilie_Hood,emilie.hood@bilearner.com,2025-03-19,,Active,True,0,252,False,45.4,Production Technician I,WBL,Production,General - Sga,Full-Time,Zone B,Unk,1980-07-19,Female,Hispanic,43930
1823,Abbigail,Blanchard,Abbigail_Blanchard,abbigail.blanchard@bilearner.com,2023-08-09,2025-02-12,Voluntarily Terminated,False,1,553,False,65.0,Production Technician I,PL,Production,Finance & Accounting,Contract,Zone A,Voluntary,1960-11-25,Male,Black,68971
1824,Abby,Curtis,Abby_Curtis,abby.curtis@bilearner.com,2022-04-09,2024-06-10,Voluntarily Terminated,False,1,793,False,65.7,Production Technician I,BPC,Production,Yard (Material Handling),Contract,Zone B,Voluntary,1960-03-02,Male,Other,69340
1825,Giana,Moore,Giana_Moore,giana.moore@bilearner.com,2023-08-16,2025-08-14,Voluntarily Terminated,False,1,729,False,29.0,Production Technician I,CCDR,Production,Splicing,Contract,Zone A,Voluntary,1996-12-05,Male,White,45326
1827,Jessie,Church,Jessie_Church,jessie.church@bilearner.com,2023-12-19,2024-12-14,Terminated for Cause,False,1,361,False,43.5,Production Technician I,EW,Production,Field Operations,Contract,Zone C,Involuntary,1982-05-21,Female,Other,18674
1828,Kaylah,Ramos,Kaylah_Ramos,kaylah.ramos@bilearner.com,2022-06-01,2024-06-26,Voluntarily Terminated,False,1,756,False,42.6,Production Technician I,MSC,Production,Wireline Construction,Part-Time,Zone B,Resignation,1983-04-09,Male,Black,64947
1829,Camille,Fritz,Camille_Fritz,camille.fritz@bilearner.com,2022-05-29,,Active,True,0,1277,False,38.3,Production Technician I,TNS,Production,Engineers,Part-Time,Zone B,Unk,1987-08-13,Male,White,37531
1830,Deangelo,Murillo,Deangelo_Murillo,deangelo.murillo@bilearner.com,2021-03-08,,Active,True,0,1724,False,65.0,Production Technician I,PYZ,Production,Finance & Accounting,Full-Time,Zone A,Unk,1960-11-26,Female,Black,78846
1831,Emerson,Gallagher,Emerson_Gallagher,emerson.gallagher@bilearner.com,2024-09-26,2025-09-15,Voluntarily Terminated,False,1,354,False,55.1,Production Technician I,WBL,Production,Isp,Part-Time,Zone B,Voluntary,1970-10-14,Female,Asian,40762
1832,April,Bentley,April_Bentley,april.bentley@bilearner.com,2022-02-03,,Active,True,0,1392,False,69.5,Production Technician I,NEL,Production,Engineers,Contract,Zone A,Unk,1956-06-01,Female,White,70743
1833,Ainsley,Booth,Ainsley_Booth,ainsley.booth@bilearner.com,2025-04-01,,Active,True,0,239,False,41.9,Production Technician I,PL,Production,Field Operations,Part-Time,Zone B,Unk,1983-12-31,Female,White,3284
1834,Dereon,Huffman,Dereon_Huffman,dereon.huffman@bilearner.com,2022-10-31,2023-07-05,Voluntarily Terminated,False,1,247,False,47.2,Production Technician II,CCDR,Production,Project Management - Con,Contract,Zone C,Resignation,1978-09-13,Female,White,80929
1835,Colin,Cherry,Colin_Cherry,colin.cherry@bilearner.com,2023-12-10,2024-10-19,Voluntarily Terminated,False,1,314,False,43.0,Production Technician II,EW,Production,Field Operations,Part-Time,Zone B,Resignation,1982-11-25,Female,Asian,5480
1836,Karla,Hines,Karla_Hines,karla.hines@bilearner.com,2021-09-19,,Active,True,0,1529,False,54.9,Production Technician II,MSC,Production,Field Operations,Part-Time,Zone B,Unk,1971-01-14,Male,Hispanic,35394
1837,Colton,Decker,Colton_Decker,colton.decker@bilearner.com,2023-11-16,,Active,True,0,741,False,50.4,Production Technician II,NEL,Production,Project Management - Con,Part-Time,Zone B,Unk,1975-06-17,Female,Asian,5981
1838,Jayleen,Tran,Jayleen_Tran,jayleen.tran@bilearner.com,2021-10-08,,Active,True,0,1510,False,67.2,Production Technician I,TNS,Production,Aerial,Part-Time,Zone A,Unk,1958-09-16,Female,White,4188
1839,Aydin,Perry,Aydin_Perry,aydin.perry@bilearner.com,2023-11-17,2024-11-30,Voluntarily Terminated,False,1,379,False,57.7,Production Technician I,PYZ,Production,People Services,Full-Time,Zone A,Voluntary,1968-03-29,Female,Other,74361
1840,Jenna,Casey,Jenna_Casey,jenna.casey@bilearner.com,2023-04-08,,Active,True,0,963,False,56.3,Production Technician I,WBL,Production,General - Eng,Full-Time,Zone B,Unk,1969-08-07,Female,Hispanic,56925
1841,Remington,Bullock,Remington_Bullock,remington.bullock@bilearner.com,2020-11-14,,Active,True,0,1838,False,67.1,Production Technician I,NEL,Production,Field Operations,Contract,Zone B,Unk,1958-10-19,Female,Hispanic,62148
